"base";"openSameDay";"CloseSameDay";"OpenNextDay";"NextWeekAvg";"change";;;;;
100;98.28752324;97.9337721723;98.4533440531;99.8333417081;0.5195718808;;;;;
100;104.826974268;100.792664892;101.313220941;98.8514246278;0.520556049;;;;;
100;99.9939726358;100.69716513;101.219536697;101.524253444;0.522371567;;;;;
100;89.221640684;96.6413837499;97.1647681155;100.618078685;0.5233843656;;;;;
100;101.648995787;100.090179457;100.614508586;98.5195539123;0.524329129;;;;;
100;100.642495516;100.392762277;99.8683224737;99.1440960792;0.5244398033;;;;;
100;100.970051164;101.328524718;101.854285932;99.6815378878;0.525761214;;;;;
100;99.9187121454;98.3407714377;98.8667516736;98.3612262246;0.5259802359;;;;;
100;99.4296164061;99.3018969246;99.8287397861;98.8921302545;0.5268428615;;;;;
100;97.0658944378;99.2896951153;98.7607911704;97.1159800386;0.5289039449;;;;;
100;99.0882352941;97.6176470588;98.1470588235;94.9362745098;0.5294117647;;;;;
100;99.629973968;97.6459650428;98.1777612495;100.137907524;0.5317962067;;;;;
100;98.1691977156;100.078961382;100.611491636;102.371289886;0.532530254;;;;;
100;101.788339445;100.668809874;100.135700554;98.275741372;0.53310932;;;;;
100;100.901706345;100.452130377;100.986001839;99.0706208917;0.533871462;;;;;
100;98.3343098686;98.4263831924;97.8923579141;97.1373566586;0.5340252783;;;;;
100;96.7675336257;99.3342047717;99.8717275248;100.330861543;0.5375227531;;;;;
100;99.4163395304;98.6749129694;99.2126509147;102.79757055;0.5377379453;;;;;
100;101.037428804;100.183075671;99.6440195281;101.651071332;0.5390561429;;;;;
100;94.7853736089;99.1414944356;99.6820349762;102.713301537;0.5405405406;;;;;
100;99.6298367256;98.7195258331;98.1782598971;98.8261388205;0.541265936;;;;;
100;100.374052564;100.834235653;101.375627522;97.5678380418;0.541391869;;;;;
100;100.686498856;100.647773279;101.18993135;98.2790588511;0.542158071;;;;;
100;101.048304869;98.5422508284;97.9989803722;98.4925970771;0.5432704562;;;;;
100;103.0178216;98.8034561708;99.3476535085;98.3457398054;0.5441973377;;;;;
100;101.051119833;97.8234762477;98.3682262198;97.9891710309;0.5447499721;;;;;
100;94.0761703761;100.108723459;100.653939627;101.319337853;0.545216168;;;;;
100;99.1957335911;99.6893391553;100.239899208;100.065871605;0.5505600527;;;;;
100;98.8447843861;97.4812079652;98.0324409864;98.6126862719;0.5512330212;;;;;
100;98.3649075327;98.7783791911;98.2270836466;100.041764814;0.5512955445;;;;;
100;97.8752225404;98.0029414041;98.5563898135;100.472172769;0.5534484094;;;;;
100;100.717884131;100.510075567;99.9559193955;100.129093199;0.5541561715;;;;;
100;102.18519979;98.5946810375;99.1489221872;98.9601588971;0.5542411497;;;;;
100;105.76826081;97.0425053877;96.4876885689;102.262827273;0.5548168188;;;;;
100;101.206072591;100.254397891;100.809541466;101.007807028;0.555143575;;;;;
100;103.205665828;104.597058474;104.041144091;99.0255966975;0.555914383;;;;;
100;98.9742589704;95.7137285491;96.271450858;97.6085543422;0.5577223089;;;;;
100;100.285596421;100.134336094;100.692835761;101.140799035;0.558499667;;;;;
100;96.7242986694;100.360200017;100.919569455;104.974997881;0.559369438;;;;;
100;99.9798643722;100.0826999;99.5210597093;102.122271203;0.5616401907;;;;;
100;100.797552128;103.564444513;102.999256129;100.475591582;0.565188384;;;;;
100;102.99524155;101.683286405;101.115223352;98.7775988065;0.568063053;;;;;
100;96.89487105;100.871501888;101.439592008;102.700041961;0.56809012;;;;;
100;102.041708565;101.5607922;100.992436497;99.1649543129;0.568355703;;;;;
100;105.298631273;103.380340108;102.810037329;102.011613438;0.570302779;;;;;
100;99.7042670046;101.013941698;100.443599493;101.33431911;0.570342205;;;;;
100;99.4928596174;97.915624158;98.4872396936;98.5595737583;0.5716155356;;;;;
100;98.6168365599;97.3435229917;97.9152147978;100.53330341;0.5716918061;;;;;
100;100.121489316;99.4068462803;99.9785607089;98.8172657757;0.5717144286;;;;;
100;102.793376015;99.2524768411;98.680210308;97.8575771666;0.5722665331;;;;;
100;97.8706239518;100.630533087;101.203744984;102.233403393;0.573211897;;;;;
100;99.9925520426;96.4287044278;95.8552117082;95.4455740513;0.5734927196;;;;;
100;100.71678962;99.9686077539;100.544132266;100.544132266;0.5755245121;;;;;
100;102.580022519;102.724786875;103.303844298;98.6762103909;0.579057423;;;;;
100;98.0570513753;98.877528744;99.457866395;101.232232087;0.580337651;;;;;
100;103.069560849;104.189249927;103.607593263;101.288237316;0.581656664;;;;;
100;98.2741679474;95.9738983649;96.5558942833;101.040958068;0.5819959184;;;;;
100;100.631643227;100.757590214;100.169837605;100.131353803;0.587752609;;;;;
100;99.1955445545;98.422029703;99.0099009901;100.072194719;0.5878712871;;;;;
100;101.684073477;101.279329767;100.687781269;97.8908984556;0.591548498;;;;;
100;100.738814669;99.8708867569;99.2791177262;96.9350548432;0.5917690307;;;;;
100;102.656954848;100.927037206;100.335223275;99.3261046504;0.591813931;;;;;
100;97.3236820191;99.0711677663;99.6630581001;101.387056136;0.5918903338;;;;;
100;97.1540338788;100.035888602;99.4437266724;102.200569432;0.5921619296;;;;;
100;99.0701134462;98.5679747071;99.1631021015;99.0577149588;0.5951273944;;;;;
100;100.807910286;100.045218859;99.4483299168;98.4479882632;0.5968889422;;;;;
100;92.1816319563;97.4052577672;98.0027313076;95.851826562;0.5974735404;;;;;
100;99.1211759753;99.275540275;99.8737019366;99.9348044719;0.5981616616;;;;;
100;100.599419843;99.7019897566;100.300276481;100.026061732;0.5982867244;;;;;
100;99.1615827681;99.9676220988;99.367778876;97.7838178658;0.5998432228;;;;;
100;100.453044032;101.453074336;100.853056153;99.5252381385;0.600018183;;;;;
100;102.307584354;102.147196215;102.748651737;100.757165674;0.601455522;;;;;
100;98.8609230047;98.3011703918;98.903980898;101.566393967;0.6028105062;;;;;
100;102.84166368;102.447456627;103.050361532;98.8184328689;0.602904905;;;;;
100;102.125054534;101.567755464;100.964014805;100.584741827;0.603740659;;;;;
100;101.394736605;100.760027769;100.155070909;100.69721804;0.60495686;;;;;
100;93.3316440728;99.919760125;100.52507848;102.282378667;0.605318355;;;;;
100;98.8531584018;96.5824120372;97.1879444011;101.325748888;0.6055323639;;;;;
100;95.0726602551;96.7504130831;96.1445578952;98.5602112726;0.6058551879;;;;;
100;96.1131072685;97.2350101055;97.8422786137;101.539068543;0.6072685082;;;;;
100;96.3508322663;100.864276569;101.472471191;103.547801963;0.608194622;;;;;
100;98.1596597415;98.4655651889;99.0773760838;100.879818965;0.6118108949;;;;;
100;100.811875302;100.117043808;99.5039571954;98.9658033912;0.6130866126;;;;;
100;99.3684035569;99.5773527561;100.191141029;100.147609946;0.6137882729;;;;;
100;98.0211241957;99.2764355955;99.8907369188;100.727611185;0.6143013233;;;;;
100;101.906412478;102.869247063;102.253032929;100.102702356;0.616214134;;;;;
100;101.814073093;102.071222629;101.454063742;101.308345671;0.617158887;;;;;
100;102.474178148;99.5588956053;100.177893953;97.4123690755;0.6189983477;;;;;
100;96.9278441788;100.522355024;99.9026117751;102.387487089;0.6197432489;;;;;
100;104.721638566;104.139120928;103.519021507;103.678744085;0.620099421;;;;;
100;97.7743124468;103.54408846;104.167848029;101.750779699;0.623759569;;;;;
100;99.1700689378;101.967739776;101.341944984;101.108805747;0.625794792;;;;;
100;101.550555775;100.497709261;99.8660013527;96.8759172526;0.6317079083;;;;;
100;98.6055476915;99.8403758697;100.472848839;99.3103032858;0.6324729693;;;;;
100;98.8080782259;99.6165399118;98.9838307663;100.073496517;0.6327091455;;;;;
100;98.2404375517;98.3195998705;98.9528984204;97.8050447987;0.6332985499;;;;;
100;101.244784301;100.438205974;99.8044658601;97.000645961;0.6337401139;;;;;
100;99.2624178864;100.36110791;99.7272482809;99.5300475075;0.6338596291;;;;;
100;99.9423677745;101.599547031;100.96559255;100.839543121;0.633954481;;;;;
100;102.429534844;97.1669836878;97.8010259957;99.8669471824;0.6340423079;;;;;
100;96.7757443672;98.1154450178;98.7500400628;96.875634328;0.634595045;;;;;
100;99.5033809377;100.312000224;100.947784855;100.10212957;0.635784631;;;;;
100;101.183252427;101.516990291;100.879854369;100.192152104;0.637135922;;;;;
100;97.0510668904;94.3039239191;94.9412610885;100.999627055;0.6373371694;;;;;
100;101.387231022;101.138819886;101.77759138;99.7311567786;0.638771494;;;;;
100;100.510658404;101.310265869;101.949951842;101.240300216;0.639685973;;;;;
100;100.465386853;100.67868916;100.038782238;100.554262814;0.639906922;;;;;
100;100.093389147;101.857894679;101.217355;99.9846182581;0.640539679;;;;;
100;103.329693528;102.000436777;101.359831113;99.1924486181;0.640605664;;;;;
100;99.6898893226;97.8719991445;98.5136074427;99.3423514944;0.6416082982;;;;;
100;100.457280672;97.4234681694;98.0670041549;97.7408583664;0.6435359855;;;;;
100;99.2354302655;99.0494889866;99.6931318753;101.199733007;0.6436428887;;;;;
100;101.953634931;99.8987170831;100.542426289;100.600195063;0.6437092059;;;;;
100;96.9959795817;100.72277183;101.368749153;102.37084218;0.645977323;;;;;
100;100.336881822;99.245384719;99.892197817;98.8546018057;0.646813098;;;;;
100;102.733407628;102.256686478;101.609707776;99.2090762754;0.646978702;;;;;
100;101.343466536;102.853640598;103.500858053;101.163683909;0.647217455;;;;;
100;94.0696672202;100.845088188;101.49256869;103.488966904;0.647480502;;;;;
100;99.2143369703;101.420449318;102.068115329;101.423822579;0.647666011;;;;;
100;100.076282575;99.7903503392;99.1418635035;98.2899847831;0.6484868357;;;;;
100;99.4076478772;98.8279438425;98.1786753236;99.2337366668;0.6492685189;;;;;
100;104.97891544;101.913639614;102.564671648;101.958850172;0.651032034;;;;;
100;101.806184172;101.154773487;100.503362802;100.449078578;0.651410685;;;;;
100;98.7317766979;99.1614317886;99.8133222709;99.8577693493;0.6518904823;;;;;
100;100.542730213;100.210377897;100.862773184;100.674029893;0.652395287;;;;;
100;98.3389178014;101.162044628;101.815546209;100.155652195;0.653501581;;;;;
100;105.248604897;100.874767483;101.528329395;102.61424765;0.653561912;;;;;
100;103.279988109;98.8653817569;98.2113660011;95.6316371864;0.6540157558;;;;;
100;103.988603989;99.6866096866;100.341880342;98.6752136752;0.6552706554;;;;;
100;98.2802850356;98.9358669834;99.5914489311;98.6437054632;0.6555819477;;;;;
100;104.388857704;100.182430536;99.5263822621;98.7738563009;0.6560482739;;;;;
100;101.754828936;101.376088878;100.71960611;100.450279847;0.656482768;;;;;
100;105.008799449;102.281735404;101.625219986;103.255286046;0.656515418;;;;;
100;97.1628865979;95.1216494845;95.7793814433;101.929553265;0.6577319588;;;;;
100;105.034340201;102.666247535;102.006115509;99.7672550383;0.660132026;;;;;
100;102.117543795;103.741359763;103.075741506;98.8816150386;0.665618257;;;;;
100;98.643649815;99.4081381011;100.073982737;100.160295931;0.6658446359;;;;;
100;99.7375769606;99.6635602059;98.9974094136;100.052148168;0.6661507923;;;;;
100;101.428893842;101.258216492;100.591023218;98.9825185018;0.667193274;;;;;
100;101.640781282;100.899058236;100.231507496;97.8621144351;0.66755074;;;;;
100;102.98651118;101.800834159;101.13127537;99.7317115132;0.669558789;;;;;
100;100.455996919;98.0778549507;98.7475615969;99.551665155;0.6697066462;;;;;
100;100.753977363;101.160101001;100.489114121;99.4061177523;0.67098688;;;;;
100;95.8083617441;101.058675758;101.729768527;102.05873557;0.671092769;;;;;
100;98.7899159664;98.0840336134;97.4117647059;97.6246498599;0.6722689075;;;;;
100;104.488225099;101.684677337;102.3575288;100.558585653;0.672851463;;;;;
100;98.9090392201;102.190213336;101.515025882;100.912885025;0.675187454;;;;;
100;98.6621013252;97.6898526832;98.3661995646;97.7532602033;0.6763468814;;;;;
100;103.133996336;99.9528919131;100.629416383;98.7077990055;0.6765244699;;;;;
100;104.568087342;102.407382029;101.729021059;98.1948441521;0.67836097;;;;;
100;98.1386731276;98.8569799758;99.5368060999;99.5560464619;0.6798261241;;;;;
100;99.2642681969;101.621467178;100.940498583;101.865917442;0.680968595;;;;;
100;96.7674740091;96.710663359;97.3923911603;99.2639864664;0.6817278013;;;;;
100;103.156613085;101.233112703;101.91702395;100.641814437;0.683911247;;;;;
100;98.2168906279;100.224819372;100.911290738;100.16189283;0.686471366;;;;;
100;97.2454611293;100.706740254;100.019978523;103.307278009;0.686761731;;;;;
100;101.794510908;98.9991398858;99.6872312143;97.5584486668;0.6880913285;;;;;
100;98.7664235921;102.12342189;101.434353818;103.109908231;0.689068072;;;;;
100;104.756639948;103.236424856;102.545417996;104.839560771;0.69100686;;;;;
100;106.229648672;104.595829763;105.28706084;98.3642768733;0.691231077;;;;;
100;98.4796397618;102.367694766;101.675301409;101.950483384;0.692393357;;;;;
100;100.94138122;102.246657701;101.550510244;101.499749492;0.696147457;;;;;
100;98.8266298551;99.3537052143;100.050197653;99.7333249671;0.6964924387;;;;;
100;101.461137383;96.2774342185;96.9746574512;97.993209652;0.6972232327;;;;;
100;97.2116074557;98.0926794266;98.7901947369;97.1075920147;0.6975153103;;;;;
100;101.67595389;100.131864392;99.4300055298;99.0556808031;0.7018588622;;;;;
100;99.0667327387;100.140403039;99.4383878427;97.5801123224;0.7020151963;;;;;
100;98.5483576642;102.623175182;101.920620438;102.10629562;0.702554744;;;;;
100;98.6583234681;100.621981698;101.324764643;101.403999975;0.702782945;;;;;
100;98.7168673159;98.4357027835;99.1386141145;98.3583825371;0.702911331;;;;;
100;98.6543448072;98.5867548204;99.2896906836;100.449985458;0.7029358632;;;;;
100;99.0454440481;102.855969824;102.150316902;100.183897428;0.705652922;;;;;
100;98.8416684177;99.145040975;99.8529102753;101.858539959;0.7078693003;;;;;
100;99.6851633215;99.8819362456;99.173553719;100.642791552;0.7083825266;;;;;
100;101.014508563;100.059997818;100.769062943;98.8927675357;0.709065125;;;;;
100;98.9452773968;99.7966229958;100.506077662;99.0209525611;0.7094546662;;;;;
100;100.460294244;99.7504947088;99.0406951734;99.6085348017;0.7097995354;;;;;
100;103.043663775;101.408050064;102.11918646;102.894325132;0.711136396;;;;;
100;93.1321694282;98.912173578;98.2007884518;100.346800249;0.7113851262;;;;;
100;100.13799448;100.16099356;99.4480220791;101.882091383;0.7129714809;;;;;
100;102.117356874;99.9324938336;100.646501363;98.8091219871;0.7140075294;;;;;
100;100.149107977;102.049709659;101.335671458;101.081032835;0.714038201;;;;;
100;100.149107977;102.049709659;101.335671458;101.081032835;0.714038201;;;;;
100;95.9831992428;102.620681496;101.904874586;100.684749172;0.71580691;;;;;
100;99.3147924224;99.8604780951;99.1442656497;99.1101602952;0.7162124454;;;;;
100;99.954823391;97.6203483852;98.3368704167;97.0714000546;0.7165220315;;;;;
100;100.563809664;100.472902242;99.7557436962;100.373577467;0.7171585458;;;;;
100;103.197137291;102.369426539;101.65207722;101.619888468;0.717349319;;;;;
100;100.994395989;100.971221506;100.25281254;100.225775643;0.718408966;;;;;
100;98.6112408532;99.9128133271;99.1935232757;103.366547304;0.7192900514;;;;;
100;103.235609582;101.400309856;102.121320462;100.329718349;0.721010606;;;;;
100;97.2893350625;102.220727861;102.942824663;103.298002359;0.722096802;;;;;
100;100.535234672;100.365196221;99.6425328;100.184530365;0.722663421;;;;;
100;103.212560386;104.468599034;103.743961353;103.647342995;0.724637681;;;;;
100;98.0926568813;103.474633047;102.748847879;101.649004202;0.725785168;;;;;
100;101.749480936;100.153359758;100.880049075;103.369392538;0.726689317;;;;;
100;99.3489529339;101.082313913;100.352477711;103.370654503;0.729836202;;;;;
100;98.1615638583;96.4371392604;95.7055651885;94.6212679034;0.7315740719;;;;;
100;100.041180943;101.225924987;100.494171313;98.5950963001;0.731753674;;;;;
100;99.7437348155;99.2777981163;98.5456118747;101.074982527;0.7321862416;;;;;
100;101.72628397;98.6456450227;97.912159559;100.063716919;0.7334854637;;;;;
100;105.85299249;102.832435713;103.566714708;101.144150295;0.734278995;;;;;
100;98.2370896406;100.778670653;100.043605557;102.405780851;0.735065096;;;;;
100;101.757033896;101.288107473;100.55303362;99.1230192563;0.735073853;;;;;
100;99.5642701525;97.3583877996;98.0936819172;100.372185911;0.7352941176;;;;;
100;94.2145642058;94.399027376;95.136880057;94.4989449266;0.737852681;;;;;
100;99.645232816;100.51736881;99.77827051;102.38975117;0.7390983;;;;;
100;101.798915722;99.494825037;100.234105471;99.1498275012;0.739280434;;;;;
100;102.567753646;98.2646929962;97.5245665644;98.1011766915;0.7401264318;;;;;
100;101.037656037;99.5182927882;100.258982372;99.6417410522;0.7406895838;;;;;
100;100.068754466;100.08358386;100.825053588;101.905127825;0.741469728;;;;;
100;101.183431953;100.711557187;101.453074676;99.77623399;0.741517489;;;;;
100;101.499980053;98.1649180197;97.4189173016;98.1356630896;0.7460007181;;;;;
100;95.357802326;96.3199326185;95.5716090576;97.5879253188;0.7483235609;;;;;
100;98.4097287184;102.787652011;103.536014967;100.851262862;0.748362956;;;;;
100;99.1535185235;99.3892475423;100.14063379;100.295330958;0.7513862477;;;;;
100;102.580771108;101.142020498;100.390434358;101.392549211;0.75158614;;;;;
100;96.5332556756;100.307676724;99.5555780651;100.976208866;0.7520986589;;;;;
100;97.6014515201;99.2808779927;100.03540293;100.437004912;0.7545249373;;;;;
100;98.7806760303;99.4443586973;100.200648248;99.812213819;0.7562895507;;;;;
100;98.9532569523;98.0893980959;98.8467538056;100.416689079;0.7573557097;;;;;
100;103.694227231;104.548068077;103.789098436;99.2985280589;0.758969641;;;;;
100;99.6338611356;101.194264463;100.435149331;101.468389372;0.759115132;;;;;
100;98.3264911554;102.400411786;103.15995631;103.247419013;0.759544524;;;;;
100;101.4096604;100.42807869;101.188804515;99.3074395714;0.760725825;;;;;
100;100.443801254;101.302460203;100.540279788;98.633220775;0.762180415;;;;;
100;100.438870025;100.591319613;99.8290716744;99.6003972929;0.7622479386;;;;;
100;101.806886983;102.587348638;101.824230575;99.6533909351;0.763118063;;;;;
100;101.24086033;92.7576453007;93.5208411165;89.5972318585;0.7631958158;;;;;
100;98.3900657;98.9352061622;99.6984028092;100.915883175;0.763196647;;;;;
100;97.3195557616;101.363405533;102.128458193;101.648782319;0.76505266;;;;;
100;94.7291174781;99.1321549359;98.366409291;96.7126114054;0.7657456449;;;;;
100;100.57858445;94.7399011915;95.506063248;99.1255184804;0.7661620565;;;;;
100;99.1540320809;93.9903317952;93.2212700505;96.343294514;0.7690617447;;;;;
100;98.0425108144;100.490150313;101.260386519;100.806802975;0.770236206;;;;;
100;100.957157109;99.8894550945;99.1183369732;99.0590201947;0.7711181213;;;;;
100;99.3386576352;97.6223712213;98.4004210623;99.2394944202;0.778049841;;;;;
100;99.6623522791;99.2201945494;100.001339872;100.998651196;0.7811453226;;;;;
100;97.6486601234;102.270797433;103.053744911;101.332176186;0.782947478;;;;;
100;99.0436463526;98.8422016482;99.625597721;99.7822769356;0.7833960728;;;;;
100;101.167036856;101.167036856;101.953845575;101.222251503;0.786808719;;;;;
100;100.787401575;98.5826771654;99.3700787402;103.910761155;0.7874015748;;;;;
100;100.787401575;98.5826771654;99.3700787402;103.910761155;0.7874015748;;;;;
100;101.732922881;98.6386072926;99.4267820179;101.134493923;0.7881747253;;;;;
100;99.7610147681;97.7388320363;98.5308536062;97.6798517066;0.7920215699;;;;;
100;99.5670103093;100.134020619;100.927835052;101.201890034;0.793814433;;;;;
100;101.153242362;100.555488468;99.758483275;99.4430020529;0.797005193;;;;;
100;106.776739545;104.641204754;105.439535517;108.506456198;0.798330763;;;;;
100;98.5237293173;97.8334819512;98.6327157436;99.5439633629;0.7992337924;;;;;
100;105.03413746;102.831133364;103.632225762;103.167956304;0.801092398;;;;;
100;98.4308924994;98.5978188293;97.791008235;101.148082202;0.8068105943;;;;;
100;105.037738594;101.174987474;101.983094403;100.596382913;0.808106929;;;;;
100;100.233279994;99.0379610172;99.8476932272;100.676704775;0.80973221;;;;;
100;98.3844421344;99.242030492;100.051975052;101.068376068;0.80994456;;;;;
100;99.2250031762;100.985897599;101.796468047;103.380341337;0.810570448;;;;;
100;97.3417767455;98.3796632312;97.561329656;100.219250496;0.8183335752;;;;;
100;101.352565254;101.267869517;100.44914406;100.063307925;0.818725457;;;;;
100;98.2411124446;101.1091338;101.928568472;101.177420022;0.819434672;;;;;
100;103.026724674;100.292106899;99.4717215662;99.4717215662;0.8203853328;;;;;
100;100.076578601;98.3369125506;97.5128602108;101.956638754;0.8240523398;;;;;
100;96.7221722172;97.6597659766;96.8346834683;99.699969997;0.8250825083;;;;;
100;102.39341108;98.2894150222;97.4634535514;96.9665861041;0.8259614708;;;;;
100;101.129110715;101.664185375;100.837251809;100.991288454;0.826933566;;;;;
100;99.5499811779;103.31439718;102.48622566;101.049473552;0.82817152;;;;;
100;92.617368201;99.5454974578;100.376279553;98.6800994421;0.8307820952;;;;;
100;100.558255497;100.458889632;99.6242163647;97.6534600399;0.8346732673;;;;;
100;100.486191368;101.661818037;100.824931256;99.3862830271;0.836886781;;;;;
100;99.7608609008;101.554404145;100.717417298;102.610601833;0.836986847;;;;;
100;99.8727427955;100.984229772;101.821872131;103.162099905;0.837642359;;;;;
100;103.701737786;102.508596617;101.6708592;103.608655851;0.837737417;;;;;
100;100.930272013;98.286489849;99.1262794775;99.9349657863;0.8397896285;;;;;
100;104.653828519;99.2460135514;100.086606552;99.9651875626;0.8405930006;;;;;
100;100.324315773;101.078415862;101.919527501;98.3810578495;0.841111639;;;;;
100;95.9425472551;97.8877667309;98.7306951704;102.866087686;0.8429284395;;;;;
100;102.881067272;101.382344593;100.539313085;100.653798846;0.843031508;;;;;
100;97.3977426201;100.050646344;100.894752074;101.919737604;0.84410573;;;;;
100;98.4878004057;99.3387350012;100.183366377;100.326239347;0.8446313758;;;;;
100;100.779948606;98.0488371793;98.8946423729;98.5950594646;0.8458051936;;;;;
100;99.9153942226;100.761451996;101.60750977;100.089977573;0.846057774;;;;;
100;96.4514911287;95.7908644772;96.6402416006;99.046810117;0.8493771234;;;;;
100;101.355107714;98.8359972203;99.6872828353;98.7809821635;0.851285615;;;;;
100;100.161971831;101.246478873;102.098591549;103.279929577;0.852112676;;;;;
100;101.793175487;102.628830084;101.775766017;100.087047354;0.853064067;;;;;
100;98.9377104083;97.175949345;98.0306651084;100.388401449;0.8547157634;;;;;
100;96.251572327;98.0377358491;98.893081761;102.444444444;0.8553459119;;;;;
100;99.6064899787;98.2497613978;99.1057925262;98.6966204146;0.8560311284;;;;;
100;104.154405401;100.803185044;101.660031158;100.073279095;0.856846114;;;;;
100;96.9923650245;98.6020723505;99.4619160153;102.636338847;0.8598436648;;;;;
100;96.359009494;102.226681022;103.087990604;98.2969560536;0.861309582;;;;;
100;102.50858451;100.383918352;99.5183136208;103.273639196;0.8656047312;;;;;
100;100.227071731;100.700337022;99.8326839879;99.6705468047;0.8676530341;;;;;
100;99.9853582828;101.112770506;100.243052505;99.9746210236;0.869718001;;;;;
100;101.132993199;106.327647994;105.45715407;105.777986519;0.870493924;;;;;
100;100.715403532;99.5752291527;98.7033310977;98.8635516805;0.871898055;;;;;
100;101.635339283;101.485765568;102.358278905;100.721277692;0.872513337;;;;;
100;101.963095725;100.851637116;101.724926023;99.9166005084;0.873288907;;;;;
100;94.2261059807;96.9007565531;97.7764991164;104.253411023;0.8757425633;;;;;
100;94.2261059807;96.9007565531;97.7764991164;104.253411023;0.8757425633;;;;;
100;100.388136943;98.1986464968;99.0744426752;99.0926884289;0.8757961784;;;;;
100;100.388136943;98.1986464968;99.0744426752;99.0926884289;0.8757961784;;;;;
100;100.185994332;99.1792631082;100.056093529;99.5040151157;0.8768304208;;;;;
100;100.24742268;103.331958763;104.208934708;101.462084765;0.876975945;;;;;
100;99.1103262137;99.3302455766;98.450568125;101.205669032;0.8796774516;;;;;
100;100.123789412;101.645671011;100.764581665;98.4350348309;0.881089346;;;;;
100;100.858855174;101.84512293;100.962672833;99.8466330046;0.882450097;;;;;
100;98.670605613;104.579025111;103.692762186;97.9812900049;0.886262925;;;;;
100;98.1785872945;98.1785872945;99.0670812972;100.355397601;0.8884940027;;;;;
100;98.5624032387;100.053849778;100.942371121;103.163674478;0.888521343;;;;;
100;99.2074431427;99.8966230186;100.792556857;99.718584884;0.8959338384;;;;;
100;97.5088644422;95.708700791;96.6087826166;99.6590599145;0.9000818256;;;;;
100;93.7865362697;102.454747111;101.55152763;105.097001115;0.903219481;;;;;
100;103.237095363;98.1627296588;99.0667833188;99.0619228152;0.90405366;;;;;
100;97.8070440404;98.9246662236;98.018486075;99.4864979158;0.9061801486;;;;;
100;102.354395604;101.296703297;102.203296703;101.095238095;0.906593406;;;;;
100;100.785973398;100.382910117;99.4760177348;100.584441757;0.9068923822;;;;;
100;105.130278704;99.0354839346;98.1281682084;96.4713307955;0.9073157262;;;;;
100;104.731262633;101.596337087;102.503815534;97.3559377965;0.907478447;;;;;
100;99.2691575852;101.23681024;100.328662861;100.540563916;0.908147379;;;;;
100;101.964716573;100.993325604;101.902046188;90.8459457483;0.908720584;;;;;
100;98.4178055908;100.236148419;101.145319834;101.042496876;0.909171415;;;;;
100;99.6603986416;98.115992464;99.0267961072;100.190600762;0.9108036432;;;;;
100;101.756248031;98.9651569678;99.8772782302;99.509389321;0.9121212624;;;;;
100;98.3176326242;97.0366211242;97.9516293385;99.257422311;0.9150082143;;;;;
100;99.671149216;101.46690939;102.384168184;101.703760252;0.917258794;;;;;
100;103.480910267;100.455672994;101.375107852;98.7107240437;0.919434858;;;;;
100;97.9316167159;98.3537357535;99.2747227445;101.864998657;0.920986991;;;;;
100;99.6370398183;98.6929857498;97.7685994743;97.3096843021;0.9243862755;;;;;
100;100.436486727;99.9465526456;100.877427401;98.6237306253;0.9308747554;;;;;
100;97.508020018;96.91518029;95.9835750032;100.147568331;0.9316052868;;;;;
100;95.1739963326;99.4785744286;98.5432865177;102.960549904;0.9352879109;;;;;
100;100.438607807;98.764158002;99.7007146727;98.352640677;0.9365566707;;;;;
100;100.312391531;100.590072891;99.6528982992;101.556172625;0.9371745918;;;;;
100;100.235106746;100.819081567;99.8805506048;100.280295274;0.9385309622;;;;;
100;98.7521348686;100.024792022;99.0854498375;99.4692670744;0.9393421845;;;;;
100;97.3534478259;99.4675575508;100.407161873;100.594212733;0.9396043222;;;;;
100;102.5754266;103.376389021;102.436128787;99.0146262703;0.940260234;;;;;
100;98.2540611079;96.4226252081;97.3630922918;99.2357767478;0.9404670837;;;;;
100;105.27856596;101.909651849;100.968337612;99.308651984;0.941314237;;;;;
100;98.7388724036;99.5971042669;100.539752379;100.839899042;0.9426481121;;;;;
100;98.6192502208;101.368708357;100.425463595;98.6292847395;0.943244762;;;;;
100;100.609678325;102.854519017;103.79837249;103.336366136;0.943853473;;;;;
100;100.425826306;99.2580841395;100.202774431;100.530791894;0.9446902915;;;;;
100;102.402737296;100.618426055;99.6705107084;99.038567144;0.9479153466;;;;;
100;104.647484182;101.66465803;100.711810786;100.987998393;0.952847244;;;;;
100;101.687426717;100.771492175;99.8181725492;98.3227692151;0.9533196258;;;;;
100;101.976147552;100.450700319;99.4972957981;99.7833171543;0.9534045209;;;;;
100;105.102901794;105.323012583;104.369199164;99.5145334263;0.953813419;;;;;
100;97.3459260735;97.3857688755;98.3419961244;103.226059607;0.9562272489;;;;;
100;100.40562951;101.02191744;101.98332661;102.147670058;0.96140917;;;;;
100;102.31928462;103.423705868;104.385621148;102.05564858;0.96191528;;;;;
100;101.340782123;98.7709497207;97.8026070764;99.5530726257;0.9683426443;;;;;
100;96.8949570579;101.012992733;100.044043162;99.8421786684;0.968949571;;;;;
100;101.13913751;98.0065093572;97.0368863575;97.0866106139;0.9696229997;;;;;
100;101.13913751;98.0065093572;97.0368863575;97.0866106139;0.9696229997;;;;;
100;99.2086064053;98.7387164585;99.7155929269;100.156629982;0.9768764684;;;;;
